Year,Month,Day,Location,Province
2017,9,23,Saint-Sauveur,PQ
2017,9,23,Prevost,PQ
2017,9,23,St Redempteur,PQ
2017,9,23,Montreal,PQ
2017,9,22,Montreal,PQ
2017,9,21,Estrie,PQ
2017,9,20,Gatineau,PQ
2017,9,21,Montreal,PQ
2017,9,19,Pointe-Calumet,PQ
2017,9,20,Anse-Saint-Jean,PQ
2017,9,16,Charlevoix,PQ
2017,9,18,Laurentides,PQ
2017,9,17,Drummondville,PQ
2017,9,18,Laval,PQ
2017,9,17,Trois-Rivieres,PQ
2017,9,16,Gaspesie,PQ
2017,9,21,Shawinigan,PQ
2017,9,16,Estrie,PQ
2017,9,16,Estrie,PQ
2017,9,16,Outaouais,PQ
2017,9,16,St-Remi-d'Amherst,PQ
2017,9,16,Gatineau,PQ
2017,9,15,Pintendre,PQ
2017,9,12,Pintendre,PQ
2017,9,12,Chicoutimi,PQ
2017,9,11,Shippagan,PQ
2017,9,11,St-Bruno-de-Montarville,PQ
2017,9,9,Bas-Saint-Laurent,PQ
2017,9,9,St-Samuel-de-Horton,PQ
2017,9,9,Blainville,PQ
2017,9,2,St Augustin,PQ
2017,8,4,St Donat,PQ
2017,9,2,Bas-Saint-Laurent,PQ
2017,9,3,Montreal,PQ
2017,9,4,Montreal,PQ
2017,7,9,Estrie,PQ
2017,8,17,Ste Martine,PQ
2017,9,2,Montreal,PQ
2017,9,1,Rosemont,PQ
2017,9,5,Montreal,PQ
2017,8,26,Charlevoix,PQ
2017,8,30,St-Nazaire-du-Quebec,PQ
2017,8,21,Terrebonne,PQ
2017,7,8,Saint Faustin,PQ
2017,8,26,Baie-Saint-Paul,PQ
2017,8,26,Shannon,PQ
2017,8,26,Saguenay,PQ
2017,8,26,St Jerome,PQ
2017,8,12,Sherbrooke,PQ
2017,8,17,St Jude,PQ
2017,5,30,Drummondville,PQ
2017,8,21,Brossard,PQ
2017,8,19,Mauricie,PQ
2017,8,19,Laval,PQ
2017,8,17,St-Marc-des-Carrieres,PQ
2017,8,17,St David,PQ
2017,10,25,Saint-Jean-sur-Richelieu,PQ
2017,10,24,St Donat,PQ
2017,10,29,Brossard,PQ
2017,10,27,Gatineau,PQ
2017,10,27,Ste-Therese-de-Lisieux,PQ
2017,10,18,Sherbrooke,PQ
2017,9,2,St Paulin,PQ
2017,10,25,Hull,PQ
2017,10,24,Montreal,PQ
2017,8,28,Mascouche,PQ
2017,10,24,Laval,PQ
2017,10,18,Mont-St-Hilaire,PQ
2017,10,24,Terrebonne,PQ
2017,10,23,Rimouski,PQ
2017,10,23,Rimouski,PQ
2017,10,23,Quebec City,PQ
2017,8,30,Niagara Falls,ON
2017,10,21,Rosemont,PQ
2017,10,21,Saint Hubert,PQ
2017,10,10,Lasalle,PQ
2017,10,20,Saint-Jean-Port-Joli,PQ
2017,10,20,Pierreville,PQ
2017,10,20,Pointe-aux-Trembles,PQ
2017,10,20,Laurentides,PQ
2017,10,19,Laurentides,PQ
2017,10,18,Terrebonne,PQ
2017,9,25,Mirabel,PQ
2017,10,16,Buckingham,PQ
2017,10,17,Levis,PQ
2017,10,13,Mirabel,PQ
2017,10,16,Gatineau,PQ
2017,10,15,Repentigny,PQ
2017,10,13,Hull,PQ
2017,10,12,Buckingham,PQ
2017,10,12,Bellefeuille,PQ
2017,10,11,Ste-Rose-du-Nord,PQ
2017,10,9,Gatineau,PQ
2017,10,9,Charlesbourg,PQ
2017,10,9,Ste-Anne-des-Monts,PQ
2017,10,8,Blainville,PQ
2017,10,7,Estrie,PQ
2017,10,5,Gatineau,PQ
2017,10,5,Mont-Saint-Hilaire,PQ
2017,10,5,Boischatel,PQ
2017,10,5,St Hubert,PQ
2017,10,3,Rigaud,PQ
2017,10,3,Camp Cyriac Reserve,PQ
2017,5,27,Saint Laurent,PQ
2017,5,23,Laval,PQ
2017,5,24,Beloeil,PQ
2017,5,23,Laval,PQ
2017,5,20,Val-des-Monts,PQ
2017,5,23,St-Jean-de-L'ile-d'Orleans,PQ
2017,5,22,St Saveur,PQ
2017,5,20,Ste Madeleine,PQ
2017,5,21,Estrie,PQ
2017,5,20,Levis,PQ
2017,5,20,Sherbrooke,PQ
2017,1,28,Estrie,PQ
2017,1,25,Laval,PQ
2017,1,23,Verdun,PQ
2017,1,6,Saint Hubert,PQ
2017,1,20,Brossard,PQ
2017,1,13,Vaudreuil-Dorion,PQ
2017,1,7,Laprairie,PQ
2017,1,16,Roberval,PQ
2017,1,15,Mont-Saint-Gregoire,PQ
2017,1,4,Val d'Or,PQ
2017,1,5,Mauricie,PQ
2017,1,6,Estrie,PQ
2017,1,8,Montreal,PQ
2017,1,7,Montreal,PQ
2017,1,7,Montreal,PQ
2017,1,7,St-Jean-sur-Richelieu,PQ
2017,1,6,Ste-Flore,PQ
2017,1,7,St-Mathieu-du-Parc,PQ
2017,1,6,Montreal,PQ
2017,1,6,Waterloo,PQ
2017,1,6,Beauport,PQ
2017,1,6,Hatley,PQ
2017,1,5,Quebec City,PQ
2017,1,4,St-Eustache,PQ
2017,1,3,Rimouski,PQ
2017,1,2,Neuville,PQ
2017,1,2,Gatineau,PQ
2017,1,2,St-Jerome,PQ
2017,1,2,Montreal,PQ
2017,5,19,Montreal,PQ
2017,5,14,Montreal,PQ
2017,5,18,Monteregie,PQ
2017,5,13,Saguenay,PQ
2017,5,14,Laval,PQ
2017,5,12,St-Gabriel-de-Brandon,PQ
2017,5,12,Laval,PQ
2017,5,12,Laval,PQ
2017,4,24,Sanit-Joseph-de-Coleraine,PQ
2017,5,3,St-Casimir,PQ
2017,4,28,Vercheres,PQ
2017,4,30,Mirabel,PQ
2017,4,29,Ste-Anne-de-Beaupre,PQ
2017,4,27,St-George,PQ
2017,1,7,Trois-Rivieres,PQ
2017,2,7,Beaupre,PQ
2017,2,1,Ste-Brigitte-de-Laval,PQ
2017,2,4,St-Sauveur,PQ
2017,1,31,Asbestos,PQ
2017,1,31,Kingsey Falls,PQ
2017,1,30,St-Georges-de-Champlain,PQ
2017,2,17,Chicoutimi,PQ
2017,4,27,Montreal,PQ
2017,4,27,Monteregie,PQ
2017,4,27,Longueuil,PQ
2017,4,25,Quebec City,PQ
2017,4,23,Mercier,PQ
2017,1,17,Laval,PQ
2017,2,9,Maniwaki,PQ
2017,2,10,Montreal,PQ
2017,2,12,Montreal,PQ
2017,2,13,Chaudiere-Appalaches,PQ
2017,2,13,Chicoutimi,PQ
2017,2,8,Sainte Lucie,PQ
2017,2,17,Montreal,PQ
2017,2,17,Lasalle,PQ
2017,2,20,Saguenay,PQ
2017,2,11,Chicoutimi,PQ
2017,2,20,Saguenay,PQ
2017,1,1,London,ON
2017,1,1,Victoria,BC
2017,1,3,Edmonton,AB
2017,1,3,Winnipeg,MB
2017,1,4,Penticton,BC
2017,1,5,French River,ON
2017,1,13,Kananaskis,AB
2017,1,13,Pakenham,ON
2017,1,13,Whitehorse,YK
2017,1,14,North Delta,BC
2017,1,15,Montreal,PQ
2017,1,15,Surrey,BC
2017,1,20,Fernie,BC
2017,1,20,Prince Albert ,SK
2017,1,20,Edmonton,AB
2017,1,21,Kamloops,BC
2017,1,23,Atikameksheng First Nation,ON
2017,1,23,Ucluelet,BC
2017,1,26,Calgary,AB
2017,1,26,Carman,MB
2017,1,26,St. Albert,AB
2017,1,29,Charlottetown,PI
2017,1,29,Calgary,AB
2017,1,31,Vernon,BC
2017,2,2,Castlegar,BC
2017,2,4,Whitby,ON
2017,2,6,Regina,SK
2017,2,10,Edmonton,AB
2017,2,13,Indian Graves,AB
2017,2,13,Burnaby,BC
2017,2,16,New Liskheard,ON
2017,2,17,Richmond,BC
2017,2,17,Vancouver,BC
2017,2,18,Bird's Point,SK
2017,2,19,Parksville,BC
2017,2,20,Lac-au-saumon,PQ
2018,2,20,Red Deer,AB
2017,2,25,Charlottetown,PI
2017,2,27,Canobie,NB
2017,2,27,Lac-Megantic,PQ
2017,2,27,Barrie,ON
2017,2,28,Fort Erie,ON
2017,3,3,London,ON
2017,3,7,Plympton-Wyoming,ON
2017,3,10,Carp,ON
2017,3,12,Victoria,BC
2017,3,14,Victoria,BC
2017,3,15,Plympton-Wyoming,ON
2017,3,17,Moncton,NB
2017,3,18,Truro,NS
2017,3,19,Dollard-des-Ormeaux,PQ
2017,3,24,Toronto,ON
2017,3,25,Aurora,ON
2017,3,25,Calgary,AB
2017,3,27,Scoudouc,NB
2017,3,27,Calgary,AB
2017,3,28,Bancroft,ON
2017,3,28,Orangeville,ON
2017,3,29,Toronto,ON
2017,3,29,Calgary,AB
2017,4,3,Montreal,PQ
2017,4,6,Calgary,AB
2017,4,7,Cherhill,AB
2017,4,7,Hanmer,ON
2017,4,8,Mississauga,ON
2017,4,9,Tillsonburg,ON
2017,4,14,Belleville,ON
2017,4,15,Grimsby,ON
2017,4,15,Grimsby,ON
2017,4,18,Kitchener,ON
2017,4,18,Yellowknife,NT
2017,4,19,Vancouver,BC
2017,4,19,Edson,AB
2017,4,20,Meadow Lake,SK
2017,4,21,Chilliwack,BC
2017,4,21,Edmonton,AB
2017,4,21,Burlington,ON
2017,4,22,Richmond,BC
2017,4,22,Mississauga,ON
2017,4,23,Ottawa,ON
2017,4,26,Kelowna,BC
2017,4,26,Oakville,ON
2017,4,27,West Kelowna,BC
2017,4,28,Ottawa,ON
2017,4,28,Toronto,ON
2017,4,29,Langley,BC
2017,4,30,Fort McMurray,AB
2017,5,3,Powell River,BC
2017,5,3,Calgary,AB
2017,5,5,Maple Ridge,BC
2017,5,5,Sydney Mines,NS
2017,5,8,Kitchener,ON
2017,5,10,Iroquois Falls,ON
2017,5,10,Meteghan,NS
2017,5,12,Aylmer,PQ
2017,2,20,Saint-Lambert,PQ
2017,2,21,Gatineau,PQ
2017,2,27,Quebec City,PQ
2017,3,4,St Joseph de Coleraine,PQ
2017,3,4,St Joseph de Coleraine,PQ
2017,3,4,Alma,PQ
2017,3,8,Bonaventure,PQ
2017,3,9,Beauport,PQ
2017,3,11,Blainville,PQ
2017,3,11,Terrebonne,PQ
2017,3,11,Chateauguay,PQ
2017,3,16,L'Ascension,PQ
2017,3,17,Beauport,PQ
2017,3,19,Monteregie,PQ
2017,3,23,Monteregie,PQ
2017,4,2,Montreal,PQ
2017,4,2,Saint-Lambert,PQ
2017,4,3,Montreal,PQ
2017,3,18,St-catherine de la jacques cartier,PQ
2017,4,4,Mingan,PQ
2017,3,25,Chibougamau,PQ
2017,4,8,Gatineau,PQ
2017,4,8,Longeuil,PQ
2017,4,8,Sainte-marthe-sur-le-lac,PQ
2017,4,10,Laval,PQ
2017,4,14,Rimouski,PQ
2017,4,14,Saint-Jean-sur-richelieu,PQ
2017,4,14,Bas-Saint-Laurent,PQ
2017,4,16,Saguenay-lac-saint-jean,PQ
2017,4,24,Terrebonne,PQ
2017,4,22,Saint-Saveur,PQ
2017,5,12,Wallaceburg,ON
2017,5,13,St. Stephen,NB
2017,5,14,Mission,BC
2017,5,15,Walpole Island,ON
2017,5,15,Brossard,PQ
2017,5,17,Toronto,ON
2017,5,17,Calgary,AB
2017,5,18,De Winton,AB
2017,5,23,London,ON
2017,5,24,Toronto,ON
2017,5,24,White Rock,BC
2017,5,24,Quebec City,PQ
2017,5,24,Ottawa,ON
2017,5,27,Owen Sound,ON
2017,5,27,Orangeville,ON
2017,5,27,Mirabel,PQ
2017,5,29,Cobourg,ON
2017,5,30,Deep River,ON
